dialogue id,sentence_id,sentences,função_1,função_2,função_3,to_review,função_CONSENSO,justificativa,CASOS DE DUVIDA
DOC000018,SENT014,"Bolívia é uma de as últimas democracias latino-americanas ainda sob o controle de a esquerda , e um de seus líderes disse que os movimentos políticos têm dificuldade em se manter ou crescer em um vazio de esse tipo .",inform,inform,inform,,,,
DOC000018,SENT015,""" Não é possível prosperar ou se manter a o longo de o tempo se não há vitórias e lutas em outros lugares "" , disse Álvaro García Linera , o vice-presidente boliviano .",inform,inform,inform,,,,
DOC000018,SENT017,""" Mas Che permanece puro , de certo modo "" , ele disse .",inform,inform,inform,,,,
DOC000018,SENT019,Para onde esse ícone vai em o futuro ?,question,question,question,,,,
DOC000018,SENT020,Tenho essa noção de que Che vai e vem .,answer,answer,agreement,,,,
DOC000018,SENT021,"Em os anos que antecederam sua morte , o paradeiro de Che foi um mistério global .",inform,inform,inform,,,,
DOC000018,SENT023,"Foi despachado para o Congo em uma missão infrutífera e depois se deslocou entre esconderijos em Dar-es-Salaam , na Tanzânia e em Praga .",inform,inform,inform,,,,
DOC000018,SENT025,""" Elas o situavam aqui ou aqui , mas ninguém sabia a o certo onde ele estava . """,inform,inform,inform,,,,
DOC000018,SENT026,"Loyola Guzmán era líder de a juventude comunista em La Paz , a capital boliviana , e seria uma de as primeiras pessoas a saber onde Che estava .",inform,inform,inform,,,,
DOC000018,SENT027,"Ela recebeu uma mensagem certo dia chamando a a ir a Camiri , uma cidade pequena perto de a fronteira de o Paraguai .",inform,inform,inform,,,,
DOC000018,SENT028,Conta que não fazia ideia com quem seria a reunião .,inform,inform,inform,,,,
DOC000018,SENT030,""" Ele disse que queria criar ' dois ou três Vietnãs ' "" , disse Guzmán .",inform,inform,inform,,,,
DOC000018,SENT031,"Bolívia seria a base de uma revolução que abarcaria esse país , a Argentina e o Peru .",inform,inform,inform,,,,
DOC000018,SENT032,Guzmán concordou - e foi enviada de volta à capital para angariar apoio aos revolucionários e administrar suas finanças .,inform,inform,inform,,,,
DOC000018,SENT033,A batalha começou em março de 1967 .,inform,inform,inform,,,,
DOC000018,SENT034,"Che Guevara era conhecido pelo mundo afora , mas sua fama não lhe valera grande apreço entre os camponeses bolivianos .",inform,inform,inform,,,,
DOC000018,SENT035,"E o país já tinha vivido uma revolução na década anterior , tendo instituído o sufrágio universal , promovido uma reforma agrária e ampliado o ensino .",inform,inform,inform,,,,
DOC000018,SENT036,Nem um único camponês foi documentado como tendo aderido a a luta de Guevara durante o período que este passou combatendo em a Bolívia .,inform,inform,inform,,,,
DOC000018,SENT037,""" Che não refletiu direito antes "" , comentou Carlos Mesa , historiador e ex-presidente de a Bolívia que tinha 13 anos quando Guevara chegou .",inform,inform,inform,,,,
DOC000018,SENT038,""" Ele fracassou porque tinha que fracassar . """,inform,agreement,confirm,2,agreement,concorda com o fracasso,
DOC000018,SENT040,"Nenhum de os comerciantes de a região esperava por tal visita , pois os guerrilheiros não tinham fama positiva .",inform,inform,inform,,,,
DOC000018,SENT041,"Todos os homens da cidade já tinham fugido para as montanhas , temendo que os guerrilheiros tentassem recrutá los à força para combater .",inform,inform,inform,,,,
DOC000018,SENT042,"Nos disseram que os guerrilheiros espancavam os homens e estupravam suas mulheres , que eles roubavam coisas .",inform,inform,inform,,,,
DOC000018,SENT043,"Por isso , ninguém quis ficar esperando eles chegarem , contou Rosales .",inform,inform,inform,,,,
DOC000018,SENT044,Ela recorda que o prefeito de La Higuera informou às autoridades que os guerrilheiros tinham vindo à cidade .,inform,inform,inform,,,,
DOC000018,SENT045,"Com informações como as do prefeito , o Exército começou a fechar o cerco em volta de Che Guevara e seu bando de guerrilheiros .",inform,inform,inform,,,,
DOC000018,SENT046,"Entre os que participaram da caçada estava Gary Prado , na época um jovem oficial que passara o verão todo perseguindo Guevara nas montanhas .",inform,inform,inform,,,,
DOC000018,SENT047,"Em a cidade de Santa Cruz , Prado , 78 anos e hoje general aposentado , admitiu que o Exército estava mal preparado para o início de uma guerra de guerrilha em sua área .",inform,inform,inform,,,,
DOC000018,SENT048,"Mas não demorou a receber treinamento dos EUA , sendo beneficiado também pela chegada de agentes da CIA ( Agência Central de Inteligência ) , ansiosa por ver Che Guevara morto .",inform,inform,inform,,,,
DOC000018,SENT049,Em o dia 8 de outubro começou uma troca de tiros entre soldados bolivianos e um grupo de guerrilheiros .,inform,inform,inform,,,,
DOC000018,SENT050,"Mas , recordou Gary Prado , esse enfrentamento teria final diferente de outros anteriores .",inform,inform,inform,,,,
DOC000018,SENT051,"Quando um dos guerrilheiros se rendeu , ele gritou : "" Sou Che Guevara , e valho mais a vocês vivo do que morto "" .",inform,inform,inform,,,,
DOC000018,SENT052,"Julia Cortés , que hoje tem 69 anos , se recorda de ter ouvido um tiroteio a a distância em aquele dia quando chegava a La Higuera , onde dava aula em a escola local .",inform,inform,inform,,,,
DOC000018,SENT053,"Foi para essa escola que o Exército levou Guevara capturado , e o guerrilheiro mal conseguia falar quando Cortés entrou em a escola em o dia seguinte , 9 de outubro .",inform,inform,inform,,,,
DOC000018,SENT054,"Ele resmungava em voz baixa algumas palavras sobre a revolução , aquela que estava perdendo .",inform,inform,inform,,,,
DOC000018,SENT055,""" Dizem que ele estava feio em aquele momento , mas eu o achei belíssimo "" , ela recorda .",disagreement,inform,inform,,,,
DOC000018,SENT056,Cortés contou que tinha acabado de voltar para casa quando soaram os tiros que mataram Guevara .,inform,inform,inform,,,,
DOC000018,SENT057,"Em La Higuera , após o assassinato , Rosales viu Cortés chegando à escola para limpar o sangue espalhado pela sala de aula .",inform,inform,inform,,,,
DOC000018,SENT058,""" Nunca mais houve aulas ali "" , disse Rosales sobre a escola , que hoje é um pequeno museu .",inform,inform,inform,,,,
DOC000018,SENT059,""" As crianças não queriam ir para lá . """,inform,inform,inform,,,,
DOC000018,SENT060,"Após 50 anos , execução de Che ainda assombra povoado boliviano .",inform,inform,inform,,,,
DOC000020,SENT001,Estou convencido de que o presidencialismo brasileiro precisa ser mudado .,inform,agreement,agreement,,,,
DOC000020,SENT002,"É ineficiente , afirmou o senador José Serra ( PSDB ) em debate em São Paulo em a manhã de esta segunda ( 9 ) .",inform,inform,inform,,,,
DOC000020,SENT003,"O encontro , realizado no IDP ( Instituto de Direito Público de São Paulo ) , tratou da reforma política aprovada pelo Congresso na semana passada .",inform,inform,inform,,,,
DOC000020,SENT004,Serra participou de a segunda mesa .,inform,inform,inform,,,,
DOC000020,SENT005,"A primeira reuniu o ministro do STF Gilmar Mendes , o senador Cássio Cunha Lima ( PSDB ) e o deputado federal Evandro Gussi ( PV ) .",inform,inform,inform,,,,
DOC000020,SENT006,"Em sua mesa , Serra fez uma defesa enfática de a adoção de o parlamentarismo em o Brasil .",inform,inform,inform,,,,
DOC000020,SENT008,O debate é muito importante para que se chegue a uma que seja mais eficiente de o ponto de vista de as mudanças que queremos para o Brasil .,inform,inform,inform,,,,
DOC000020,SENT010,"Em o parlamentarismo , mudar de governo é solução .",inform,inform,agreement,,,,
DOC000020,SENT011,"Em o presidencialismo , é crise .",inform,inform,agreement,,,,
DOC000020,SENT012,"Em o parlamentarismo , não haveria isso .",inform,inform,agreement,,,,
DOC000020,SENT013,"Você tem um presidente da República , mas ele não entra na tarefa de governo no dia a dia .",inform,inform,inform,,,,
DOC000020,SENT014,"Essa tarefa é desempenhada por um primeiro-ministro , que forma uma maioria em o Congresso , comentou .",inform,inform,inform,,,,
DOC000020,SENT015,Serra vê boas chances para a aprovação de o parlamentarismo por o Congresso em os próximos anos .,inform,inform,inform,,,,
DOC000020,SENT016,Eu trabalho com a ideia de que possamos implantar o a partir de 2022 .,inform,inform,inform,,,,
DOC000020,SENT017,Minha ideia é que cheguemos com uma proposta que possa ser implantada a partir de 2022 .,inform,inform,inform,,,,
DOC000020,SENT018,"O parlamentarismo já foi rejeitado por a população em dois plebiscitos - um em 1963 , outro em 1993 .",inform,inform,inform,,,,
DOC000020,SENT019,"Em esse modelo , adotado em países como Reino Unido , Portugal e Itália , o governo é comandado por um primeiro-ministro escolhido por o Poder Legislativo , que pode trocá lo a qualquer tempo .",inform,inform,inform,,,,
DOC000020,SENT020,Serra afirmou que o parlamentarismo é uma bandeira que une seu partido .,inform,inform,inform,,,,
DOC000020,SENT021,PSDB foi fundado por deputados e senadores que trabalharam em a Constituinte por o parlamentarismo .,inform,inform,inform,,,,
DOC000020,SENT022,"O ponto de partida de o PSDB , de unidade , de união , foi o parlamentarismo .",inform,inform,inform,,,,
DOC000020,SENT023,E continua sendo uma bandeira nossa muito importante .,inform,inform,inform,,,,
DOC000020,SENT024,Estou particularmente empenhado em levar la adiante .,inform,inform,inform,,,,
DOC000020,SENT025,"O senador tucano se recusou a comentar turbulências recentes envolvendo o PSDB , como a guerra virtual entre Alberto Goldman e João Doria e a decisão do STF de afastar o senador Aécio Neves de seu mandato .",inform,inform,inform,,,,
DOC000020,SENT026,"Parlamentarismo pode ser implantado em 2022 , diz Serra em debate .",inform,inform,inform,,,,
DOC000021,SENT001,"Trump serve de exemplo para mim , disse o pré-candidato à Presidência , deputado Jair Bolsonaro , do PSC , numa viagem pelos Estados Unidos nesta semana .",inform,inform,inform,,,,
DOC000021,SENT002,"Sei da distância minha para o Trump , mas pretendo me aproximar dele para o bem do Brasil e dos Estados Unidos .",inform,inform,inform,,,,
DOC000021,SENT003,Serve para levar exemplos de aqui para o Brasil .,inform,inform,inform,,,,
DOC000021,SENT005,"Debaixo de chuva , sua recepção em a cidade com uma de as maiores comunidades brasileiras em os EUA foi menos efusiva de o que em Miami , onde esteve em o fim de semana , atraindo longas filas de espera para um encontro com ele .",inform,inform,inform,,,,
DOC000021,SENT006,"Ele chegou a um estacionamento vazio e foi direto para uma reunião com líderes evangélicos , que o esperavam de mãos dadas , para uma oração , em um estúdio fotográfico em cima de uma barbearia .",inform,inform,inform,,,,
DOC000021,SENT007,"Não houve gritos de "" mito "" .",inform,inform,inform,,,,
DOC000021,SENT008,"Muitos dos 60 pastores reunidos ali se diziam ex-militares e exigiram do deputado que mostrasse como faria para criar um governo "" firme "" .",inform,inform,inform,,,,
DOC000021,SENT012,"Mas , em o Brasil , só tem arma quem não presta .",inform,correction,inform,,,,
DOC000021,SENT013,Você não consegue ter paz dentro de casa .,inform,inform,inform,,,,
DOC000021,SENT014,"O povo clama por segurança , por a posse de armas de fogo dentro de as residências .",inform,inform,inform,,,,
DOC000021,SENT015,Quem quer cometer atos insanos comete .,inform,inform,inform,,,,
DOC000021,SENT017,"Em os momentos em que soou mais agressivo , Bolsonaro parecia conquistar a plateia de religiosos , que acenavam dizendo "" yeah "" ou "" amém "" a cada afirmação .",inform,inform,inform,,,,
DOC000021,SENT018,"Mais tarde , em uma entrevista coletiva em um restaurante brasileiro em Boston , onde convidados tomavam caipirinhas e faziam perguntas em grande parte elogiosas , Bolsonaro repisou esses pontos .",inform,inform,inform,,,,
DOC000021,SENT021,""" Não sou muito bom , não "" , afirmou , em relação a concorrentes em a corrida presidencial .",inform,inform,inform,,,,
DOC000021,SENT022,""" Mas os outros são piores . """,inform,inform,agreement,,,,
DOC000021,SENT023,"Tentando suavizar sua imagem agressiva , disse que há cinco anos "" teria rachado no meio "" o sujeito que o alvejou com um ovo em Ribeirão Preto , no interior paulista .",inform,inform,inform,,,,
DOC000021,SENT024,"E , no encontro religioso , reconheceu ter "" perdido a linha "" ao dizer que não estupraria a deputada Maria do Rosário ( PT-RS ) porque ela não merecia , arrancando risos dos pastores .",inform,inform,inform,,,,
DOC000021,SENT025,"Ele ainda afirmou a uma pastora em o encontro que "" não teria problema nenhum "" com a ideia de chamar mulheres para compor seu eventual ministério .",inform,inform,inform,,,,
DOC000021,SENT027,Também voltou a criticar brasileiros que abrem empresas em o Paraguai e atacou as leis trabalhistas .,inform,inform,inform,,,,
DOC000021,SENT028,""" O trabalhador vai ter de escolher menos direitos e emprego ou todos os direitos e desemprego "" , disse .",inform,inform,inform,,,,
DOC000021,SENT029,""" A gente não consegue fabricar um prego e colocar de forma competitiva em o Paraguai , que tem uma CLT bem menos rígida que a nossa . """,inform,inform,disagreement,,,,
DOC000021,SENT030,"Trump serve de exemplo para mim , diz Bolsonaro em visita a os EUA .",inform,inform,inform,,,,
DOC000022,SENT002,"Em despacho nesta segunda-feira ( 9 ) , Moro pediu , ainda , que Lula entregue os originais à Justiça , caso os possua .",inform,inform,inform,,,,
DOC000022,SENT003,"Na semana passada , o Ministério Público Federal apresentou incidente de falsidade questionando a veracidade de 26 recibos apresentados pela defesa do ex-presidente .",inform,inform,inform,,,,
