dialogue_id,sentence_id,sentences,tipo dimensão multi,Dimensão multi,função multi,revisado,tipo dimensão,Dimensão,função,Unnamed: 10,possivel tag,dialogue_id.1,tokens,pos
DOC000006,SENT004,"Marchas e protestos vêm ocorrendo em várias cidades desde então , e há cartazes pedindo o "" reaparecimento com vida "" de o ativista .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,request,DOC000006,"['Marchas', 'e', 'protestos', 'vêm', 'ocorrendo', 'em', 'várias', 'cidades', 'desde', 'então', ',', 'e', 'há', 'cartazes', 'pedindo', 'o', '""', 'reaparecimento', 'com', 'vida', '""', 'de', 'o', 'ativista', '.']","['NOUN', 'CCONJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADV', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'VERB', 'DET', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC000006,SENT005,"Maldonado havia se juntado a um protesto de indígenas mapuche que reivindicam um território em a Província de Chubut , em o sul de o país , hoje sob posse de a companhia italiana Benetton .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['Maldonado', 'havia', 'se', 'juntado', 'a', 'um', 'protesto', 'de', 'indígenas', 'mapuche', 'que', 'reivindicam', 'um', 'território', 'em', 'a', 'Província', 'de', 'Chubut', ',', 'em', 'o', 'sul', 'de', 'o', 'país', ',', 'hoje', 'sob', 'posse', 'de', 'a', 'companhia', 'italiana', 'Benetton', '.']","['PROPN', 'AUX', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PROPN', 'PUNCT']"
DOC000006,SENT006,"Em a ocasião , houve enfrentamento de a Gendarmeria ( polícia de fronteiras argentina ) com os manifestantes , e testemunhas alegam que Maldonado foi levado por os agentes .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['Em', 'a', 'ocasião', ',', 'houve', 'enfrentamento', 'de', 'a', 'Gendarmeria', '(', 'polícia', 'de', 'fronteiras', 'argentina', ')', 'com', 'os', 'manifestantes', ',', 'e', 'testemunhas', 'alegam', 'que', 'Maldonado', 'foi', 'levado', 'por', 'os', 'agentes', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'SCONJ', 'PROPN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC000006,SENT008,"A ex-presidente Cristina Kirchner , candidata a o Senado por a oposição , tem usado a imagem de Maldonado em campanha , dizendo ser o "" primeiro desaparecido político de o governo Macri "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['A', 'ex-presidente', 'Cristina', 'Kirchner', ',', 'candidata', 'a', 'o', 'Senado', 'por', 'a', 'oposição', ',', 'tem', 'usado', 'a', 'imagem', 'de', 'Maldonado', 'em', 'campanha', ',', 'dizendo', 'ser', 'o', '""', 'primeiro', 'desaparecido', 'político', 'de', 'o', 'governo', 'Macri', '""', '.']","['DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'AUX', 'DET', 'PUNCT', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'PUNCT']"
DOC000006,SENT009,"Apesar de a pergunta , Bono e Macri se trataram de forma cordial .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['Apesar', 'de', 'a', 'pergunta', ',', 'Bono', 'e', 'Macri', 'se', 'trataram', 'de', 'forma', 'cordial', '.']","['ADV', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT']"
DOC000006,SENT010,"Após o encontro , o cantor disse que havia "" sentido que o presidente está comprometido em a missão de encontrar Maldonado "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['Após', 'o', 'encontro', ',', 'o', 'cantor', 'disse', 'que', 'havia', '""', 'sentido', 'que', 'o', 'presidente', 'está', 'comprometido', 'em', 'a', 'missão', 'de', 'encontrar', 'Maldonado', '""', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'SCONJ', 'AUX', 'PUNCT', 'VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'PUNCT']"
DOC000006,SENT011,"E acrescentou que vinha a o país "" reforçar o pedido para que o caso seja esclarecido , em nome de a Anistia Internacional "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['E', 'acrescentou', 'que', 'vinha', 'a', 'o', 'país', '""', 'reforçar', 'o', 'pedido', 'para', 'que', 'o', 'caso', 'seja', 'esclarecido', ',', 'em', 'nome', 'de', 'a', 'Anistia', 'Internacional', '""', '.']","['CCONJ', 'VERB', 'SCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'SCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']"
DOC000006,SENT012,"Além de isso , Bono afirmou que ambos trataram de alguns temas de a pauta de a próxima reunião de o G-20 , que ocorrerá em a Argentina em o ano que vem .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['Além', 'de', 'isso', ',', 'Bono', 'afirmou', 'que', 'ambos', 'trataram', 'de', 'alguns', 'temas', 'de', 'a', 'pauta', 'de', 'a', 'próxima', 'reunião', 'de', 'o', 'G-20', ',', 'que', 'ocorrerá', 'em', 'a', 'Argentina', 'em', 'o', 'ano', 'que', 'vem', '.']","['ADV', 'ADP', 'PRON', 'PUNCT', 'PROPN', 'VERB', 'SCONJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'PROPN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT']"
DOC000006,SENT013,O país assume em dezembro a presidência rotativa de o grupo que congrega as 20 maiores economias .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['O', 'país', 'assume', 'em', 'dezembro', 'a', 'presidência', 'rotativa', 'de', 'o', 'grupo', 'que', 'congrega', 'as', '20', 'maiores', 'economias', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NUM', 'ADJ', 'NOUN', 'PUNCT']"
DOC000006,SENT014,As pessoas pensam que esses eventos são apenas encontros com jantares luxuosos .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['As', 'pessoas', 'pensam', 'que', 'esses', 'eventos', 'são', 'apenas', 'encontros', 'com', 'jantares', 'luxuosos', '.']","['DET', 'NOUN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT']"
DOC000006,SENT016,"Em encontro , Bono pergunta a Macri sobre argentino desaparecido .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000006,"['Em', 'encontro', ',', 'Bono', 'pergunta', 'a', 'Macri', 'sobre', 'argentino', 'desaparecido', '.']","['ADP', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'ADP', 'PROPN', 'ADP', 'NOUN', 'VERB', 'PUNCT']"
DOC000007,SENT001,O italiano Cesare Battisti disse em esta segunda-feira ( 9 ) que tem liberdade para sair de o Brasil quando quiser .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['O', 'italiano', 'Cesare', 'Battisti', 'disse', 'em', 'esta', 'segunda-feira', '(', '9', ')', 'que', 'tem', 'liberdade', 'para', 'sair', 'de', 'o', 'Brasil', 'quando', 'quiser', '.']","['DET', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'PROPN', 'SCONJ', 'VERB', 'PUNCT']"
DOC000007,SENT003,"Eu sou um imigrante , com visto permanente em o país .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Eu', 'sou', 'um', 'imigrante', ',', 'com', 'visto', 'permanente', 'em', 'o', 'país', '.']","['PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC000007,SENT004,Eu posso sair de esse país quando e como quero .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Eu', 'posso', 'sair', 'de', 'esse', 'país', 'quando', 'e', 'como', 'quero', '.']","['PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'CCONJ', 'SCONJ', 'VERB', 'PUNCT']"
DOC000007,SENT005,"Não tenho nenhuma restrição , afirmou ele em entrevista a a TV Tribuna , afiliada de a TV Globo .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Não', 'tenho', 'nenhuma', 'restrição', ',', 'afirmou', 'ele', 'em', 'entrevista', 'a', 'a', 'TV', 'Tribuna', ',', 'afiliada', 'de', 'a', 'TV', 'Globo', '.']","['ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']"
DOC000007,SENT006,Battisti foi detido em a semana passada acusado de evasão de divisas a o tentar atravessar a fronteira com a Bolívia portando dólares e euros em o valor equivalente a pouco mais de R$ 23 mil .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Battisti', 'foi', 'detido', 'em', 'a', 'semana', 'passada', 'acusado', 'de', 'evasão', 'de', 'divisas', 'a', 'o', 'tentar', 'atravessar', 'a', 'fronteira', 'com', 'a', 'Bolívia', 'portando', 'dólares', 'e', 'euros', 'em', 'o', 'valor', 'equivalente', 'a', 'pouco', 'mais', 'de', 'R$', '23', 'mil', '.']","['PROPN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'ADV', 'ADV', 'ADP', 'SYM', 'NUM', 'NUM', 'PUNCT']"
DOC000007,SENT008,Ele chegou a São Paulo em o sábado ( 7 ) .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Ele', 'chegou', 'a', 'São', 'Paulo', 'em', 'o', 'sábado', '(', '7', ')', '.']","['PRON', 'VERB', 'ADP', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']"
DOC000007,SENT009,"A entrevista a a emissora foi gravada em Cananeia ( SP ) , cidade onde Battisti está morando .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['A', 'entrevista', 'a', 'a', 'emissora', 'foi', 'gravada', 'em', 'Cananeia', '(', 'SP', ')', ',', 'cidade', 'onde', 'Battisti', 'está', 'morando', '.']","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'NOUN', 'ADV', 'PROPN', 'AUX', 'VERB', 'PUNCT']"
DOC000007,SENT011,"O país onde estou protegido é aqui , afirmou ele , negando que tivesse a intenção de fugir de o país .",General-purpose function,Information-providing functions,inform / disconfirm,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['O', 'país', 'onde', 'estou', 'protegido', 'é', 'aqui', ',', 'afirmou', 'ele', ',', 'negando', 'que', 'tivesse', 'a', 'intenção', 'de', 'fugir', 'de', 'o', 'país', '.']","['DET', 'NOUN', 'ADV', 'AUX', 'ADJ', 'AUX', 'ADV', 'PUNCT', 'VERB', 'PRON', 'PUNCT', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC000007,SENT012,""" Não é verdade o que se fala , que eu não tinha o direito de sair de o país . """,General-purpose function,Information-providing functions,inform / disconfirm,sim,General-purpose function,Information-providing functions,disconfirm,,,DOC000007,"['""', 'Não', 'é', 'verdade', 'o', 'que', 'se', 'fala', ',', 'que', 'eu', 'não', 'tinha', 'o', 'direito', 'de', 'sair', 'de', 'o', 'país', '.', '""']","['PUNCT', 'ADV', 'AUX', 'NOUN', 'PRON', 'PRON', 'PRON', 'VERB', 'PUNCT', 'SCONJ', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']"
DOC000007,SENT013,"A defesa de o italiano já vinha afirmando que não há impedimento para que ele , em a condição de refugiado , realize viagem , mesmo que seja para o exterior .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['A', 'defesa', 'de', 'o', 'italiano', 'já', 'vinha', 'afirmando', 'que', 'não', 'há', 'impedimento', 'para', 'que', 'ele', ',', 'em', 'a', 'condição', 'de', 'refugiado', ',', 'realize', 'viagem', ',', 'mesmo', 'que', 'seja', 'para', 'o', 'exterior', '.']","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', 'VERB', 'SCONJ', 'ADV', 'VERB', 'NOUN', 'ADP', 'SCONJ', 'PRON', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'SCONJ', 'AUX', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC000007,SENT014,"Segundo os advogados , sua situação jurídica em o Brasil está plenamente legalizada há quase dez anos .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Segundo', 'os', 'advogados', ',', 'sua', 'situação', 'jurídica', 'em', 'o', 'Brasil', 'está', 'plenamente', 'legalizada', 'há', 'quase', 'dez', 'anos', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'AUX', 'ADV', 'ADJ', 'VERB', 'ADV', 'NUM', 'NOUN', 'PUNCT']"
DOC000007,SENT015,""" Eu tenho todo o direito de cidadão brasileiro "" , disse Battisti a a TV .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['""', 'Eu', 'tenho', 'todo', 'o', 'direito', 'de', 'cidadão', 'brasileiro', '""', ',', 'disse', 'Battisti', 'a', 'a', 'TV', '.']","['PUNCT', 'PRON', 'VERB', 'DET', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC000007,SENT016,O decreto de o Lula não pode ser revogado .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['O', 'decreto', 'de', 'o', 'Lula', 'não', 'pode', 'ser', 'revogado', '.']","['DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADV', 'VERB', 'AUX', 'VERB', 'PUNCT']"
DOC000007,SENT017,Depois de cinco anos acabou o prazo .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Depois', 'de', 'cinco', 'anos', 'acabou', 'o', 'prazo', '.']","['ADV', 'ADP', 'NUM', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT']"
DOC000007,SENT018,"Battisti fugiu de a Itália e , em 2004 , veio para o Brasil .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Battisti', 'fugiu', 'de', 'a', 'Itália', 'e', ',', 'em', '2004', ',', 'veio', 'para', 'o', 'Brasil', '.']","['PROPN', 'VERB', 'ADP', 'DET', 'PROPN', 'CCONJ', 'PUNCT', 'ADP', 'NUM', 'PUNCT', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']"
DOC000007,SENT020,"Antes de a prisão em a semana passada , o Ministério de a Justiça já havia encaminhado a o presidente Michel Temer um parecer em o qual tratava sobre a extradição de Battisti .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Antes', 'de', 'a', 'prisão', 'em', 'a', 'semana', 'passada', ',', 'o', 'Ministério', 'de', 'a', 'Justiça', 'já', 'havia', 'encaminhado', 'a', 'o', 'presidente', 'Michel', 'Temer', 'um', 'parecer', 'em', 'o', 'qual', 'tratava', 'sobre', 'a', 'extradição', 'de', 'Battisti', '.']","['ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'PROPN', 'ADP', 'DET', 'PROPN', 'ADV', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PROPN', 'PROPN', 'DET', 'NOUN', 'ADP', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']"
DOC000007,SENT021,Agora a Subchefia para Assuntos Jurídicos ( SAJ ) de o Planalto está elaborando uma avaliação que deve ficar pronta em a quarta-feira ( 11 ) .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Agora', 'a', 'Subchefia', 'para', 'Assuntos', 'Jurídicos', '(', 'SAJ', ')', 'de', 'o', 'Planalto', 'está', 'elaborando', 'uma', 'avaliação', 'que', 'deve', 'ficar', 'pronta', 'em', 'a', 'quarta-feira', '(', '11', ')', '.']","['ADV', 'DET', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'ADP', 'DET', 'PROPN', 'AUX', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']"
DOC000007,SENT022,"A partir de aí , cabe a Temer tomar uma decisão sobre o caso .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['A', 'partir', 'de', 'aí', ',', 'cabe', 'a', 'Temer', 'tomar', 'uma', 'decisão', 'sobre', 'o', 'caso', '.']","['ADP', 'VERB', 'ADP', 'ADV', 'PUNCT', 'VERB', 'ADP', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC000007,SENT023,"A expectativa é que ele delibere sobre isso logo após a entrega de a análise jurídica , mas oficialmente não há prazo .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['A', 'expectativa', 'é', 'que', 'ele', 'delibere', 'sobre', 'isso', 'logo', 'após', 'a', 'entrega', 'de', 'a', 'análise', 'jurídica', ',', 'mas', 'oficialmente', 'não', 'há', 'prazo', '.']","['DET', 'NOUN', 'AUX', 'SCONJ', 'PRON', 'VERB', 'ADP', 'PRON', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'VERB', 'NOUN', 'PUNCT']"
DOC000007,SENT024,"A pasta de a Justiça enviou em a sexta-feira ( 6 ) um parecer próprio a o Planalto , em que afirmava não haver nenhum obstáculo jurídico que impeça a extradição .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['A', 'pasta', 'de', 'a', 'Justiça', 'enviou', 'em', 'a', 'sexta-feira', '(', '6', ')', 'um', 'parecer', 'próprio', 'a', 'o', 'Planalto', ',', 'em', 'que', 'afirmava', 'não', 'haver', 'nenhum', 'obstáculo', 'jurídico', 'que', 'impeça', 'a', 'extradição', '.']","['DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'ADJ', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']"
DOC000007,SENT025,É a partir de esse texto que o documento de a SAJ deve ser redigido .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['É', 'a', 'partir', 'de', 'esse', 'texto', 'que', 'o', 'documento', 'de', 'a', 'SAJ', 'deve', 'ser', 'redigido', '.']","['AUX', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'VERB', 'AUX', 'VERB', 'PUNCT']"
DOC000007,SENT030,"Posso sair de o Brasil quando e como quiser , diz Cesare Battisti .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000007,"['Posso', 'sair', 'de', 'o', 'Brasil', 'quando', 'e', 'como', 'quiser', ',', 'diz', 'Cesare', 'Battisti', '.']","['VERB', 'VERB', 'ADP', 'DET', 'PROPN', 'SCONJ', 'CCONJ', 'SCONJ', 'VERB', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT']"
DOC000008,SENT001,"Por a primeira vez desde que assumiu o comando de a seleção brasileira há quase 16 meses , o técnico Tite afirmou que já pensou em continuar em o cargo após a Copa .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC000008,"['Por', 'a', 'primeira', 'vez', 'desde', 'que', 'assumiu', 'o', 'comando', 'de', 'a', 'seleção', 'brasileira', 'há', 'quase', '16', 'meses', ',', 'o', 'técnico', 'Tite', 'afirmou', 'que', 'já', 'pensou', 'em', 'continuar', 'em', 'o', 'cargo', 'após', 'a', 'Copa', '.']","['ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADV', 'NUM', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PROPN', 'VERB', 'SCONJ', 'ADV', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT']"
